state_code,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Montana,2023,-0.28,0.94,0.94,10.61,20.67,22.39,28.17,27.28,22.17,12.0,,
Nebraska,1978,-5.33,-3.94,8.39,15.5,21.0,28.39,31.17,29.56,27.72,19.33,7.11,-1.89
Nebraska,1983,2.22,6.0,7.56,11.22,19.39,25.44,32.17,33.44,26.94,17.78,8.11,-8.39
Nebraska,1988,-1.72,3.11,11.06,17.56,24.06,31.89,30.83,31.28,25.22,17.39,10.33,6.33
Nebraska,1993,-2.33,-2.0,7.83,13.67,21.39,25.17,27.56,27.83,21.61,16.78,6.44,4.44
Nebraska,1998,3.0,6.72,5.22,15.56,24.17,25.33,30.39,29.78,28.78,17.39,10.61,5.89
Nebraska,2003,4.0,2.44,11.11,17.28,20.89,25.67,32.61,31.83,24.5,21.28,7.67,4.89
Nebraska,2008,0.17,3.28,10.17,14.28,20.67,27.0,31.28,28.72,24.28,17.28,10.17,0.61
Nebraska,2013,2.83,4.44,8.5,12.94,21.78,27.78,29.89,29.83,27.44,16.11,9.33,1.78
Nebraska,2018,1.22,0.67,10.33,12.39,24.72,29.22,29.56,28.5,25.28,15.11,7.22,3.28
Nebraska,2023,0.61,3.5,7.0,17.44,24.06,28.06,29.67,30.5,27.78,17.89,,
Nevada,1978,5.78,7.44,12.94,13.22,19.39,26.56,31.33,30.0,22.78,21.56,8.39,2.89
Nevada,1983,6.61,7.56,9.33,11.11,19.44,25.11,29.33,27.94,25.56,18.56,9.17,5.0
Nevada,1988,3.44,9.28,12.17,16.5,20.72,27.72,33.0,30.61,25.33,23.39,9.89,4.5
Nevada,1993,2.11,4.22,12.72,15.44,22.5,24.06,28.44,29.11,26.22,18.17,9.17,5.83
Nevada,1998,7.22,5.44,11.06,13.44,16.72,23.11,32.22,32.22,24.44,16.22,10.17,5.67
Nevada,2003,11.44,7.33,12.89,13.28,21.94,28.89,34.39,30.89,27.28,22.94,7.94,6.0
Nevada,2008,3.11,7.72,11.78,15.56,20.11,27.78,32.78,32.11,27.11,19.67,13.56,5.39
Nevada,2013,3.33,7.33,14.39,16.94,21.89,29.67,33.33,30.89,24.5,16.89,12.11,4.89
Nevada,2018,9.83,7.94,10.67,17.78,21.78,29.0,33.78,31.89,27.83,17.44,11.44,5.33
Nevada,2023,3.44,5.67,6.61,16.06,21.67,24.33,33.89,29.72,24.67,19.17,,
New Hampshire,1978,-3.44,-3.56,2.61,9.06,19.72,23.28,26.22,24.67,19.28,13.06,6.94,-0.11
New Hampshire,1983,-1.33,1.17,4.78,10.83,16.33,25.0,27.22,25.67,22.89,13.56,6.56,-1.22
New Hampshire,1988,-2.28,0.06,4.78,10.61,19.22,23.5,27.0,25.94,19.56,10.89,7.11,-0.89
New Hampshire,1993,-1.11,-4.11,3.83,12.5,19.5,23.33,26.33,25.61,19.22,12.22,7.11,0.56
New Hampshire,1998,-0.33,3.33,6.17,13.5,21.44,21.56,25.83,25.72,21.5,13.83,6.28,4.56
New Hampshire,2003,-5.78,-2.89,5.0,10.06,17.11,23.28,26.11,25.61,20.94,13.0,8.0,0.89
New Hampshire,2008,0.0,-0.11,3.22,14.0,18.11,23.67,26.22,23.56,20.67,13.44,6.39,1.11
New Hampshire,2013,-0.94,-0.39,4.33,12.28,20.17,23.61,27.22,24.72,20.67,15.17,6.0,-0.89
New Hampshire,2018,-2.33,2.89,4.0,8.89,21.83,23.28,27.83,26.28,21.72,11.61,3.33,0.94
New Hampshire,2023,2.06,1.61,5.06,13.33,19.33,22.0,26.83,23.56,22.0,16.39,,
New Jersey,1978,1.5,0.22,7.56,15.56,19.89,26.67,27.67,28.17,23.56,18.17,12.5,7.17
New Jersey,1983,4.22,5.56,10.17,15.0,20.78,27.39,31.0,29.89,26.28,17.94,12.56,4.44
New Jersey,1988,1.67,5.33,11.28,14.72,21.44,27.61,30.89,29.89,23.67,15.61,13.11,5.83
New Jersey,1993,6.06,3.28,7.22,16.17,23.33,27.17,30.78,29.06,23.78,17.39,12.56,5.61
New Jersey,1998,8.17,8.5,11.33,17.67,23.11,25.5,29.56,29.56,26.56,18.61,13.11,9.72
New Jersey,2003,1.06,2.56,11.33,14.83,19.0,24.89,29.17,29.06,24.22,17.56,14.33,6.67
New Jersey,2008,6.17,7.11,11.17,17.94,20.83,29.17,30.44,28.28,25.17,18.22,10.94,7.61
New Jersey,2013,5.44,4.78,8.39,17.11,22.11,27.44,30.28,27.11,24.33,19.67,11.56,7.0
New Jersey,2018,3.83,9.22,8.11,14.89,24.44,26.89,30.39,30.0,25.33,18.39,10.44,7.67
New Jersey,2023,9.39,9.67,11.22,19.5,22.0,26.0,30.44,27.94,24.89,20.28,,
New Mexico,1978,8.0,9.0,16.0,21.5,24.11,30.5,32.33,29.56,25.11,21.67,12.44,6.78
New Mexico,1983,8.39,10.22,13.56,15.83,23.33,28.5,31.22,30.39,28.06,20.39,13.83,7.83
New Mexico,1988,6.83,12.33,15.61,19.67,24.44,29.22,30.0,27.89,25.22,22.78,15.11,8.78
New Mexico,1993,8.83,10.33,15.89,20.39,24.89,30.0,31.44,28.67,26.44,20.28,12.72,10.22
New Mexico,1998,10.61,9.89,14.33,17.94,26.61,31.11,31.39,29.78,29.06,20.67,15.61,10.67
New Mexico,2003,13.22,10.83,15.67,21.06,26.89,29.67,33.89,31.06,27.39,23.67,14.67,11.11
New Mexico,2008,8.0,12.67,16.56,20.78,25.0,31.94,29.44,29.17,25.67,21.67,15.83,10.33
New Mexico,2013,7.94,10.56,17.44,20.83,25.78,33.0,30.06,30.06,26.11,20.39,13.44,8.89
New Mexico,2018,12.06,13.61,17.28,22.44,28.39,32.89,31.89,30.78,27.56,18.72,13.22,9.0
New Mexico,2023,9.22,10.94,14.56,20.78,25.61,30.06,34.94,32.06,29.0,23.06,,
New York,1978,-4.0,-4.56,2.39,10.39,19.28,23.5,26.22,25.44,20.0,13.56,7.94,1.0
New York,1983,-0.89,1.5,6.0,10.44,17.11,25.11,27.78,26.11,22.78,14.83,7.39,-1.5
New York,1988,-1.72,-0.17,5.56,11.56,20.0,23.83,28.11,26.61,20.39,11.39,8.39,0.83
New York,1993,0.06,-3.06,3.17,12.5,19.67,23.11,26.94,26.0,19.56,13.33,7.11,0.17
New York,1998,1.67,3.78,6.56,14.28,22.22,22.94,25.67,26.0,22.33,14.89,7.67,5.56
New York,2003,-4.94,-2.39,6.28,11.11,17.94,22.67,25.89,26.17,21.44,13.39,9.5,2.0
New York,2008,1.11,0.11,3.89,16.28,17.67,25.06,26.39,24.11,21.89,13.94,6.56,1.72
New York,2013,0.56,-0.5,3.61,12.44,20.89,23.39,27.17,24.67,20.89,16.11,6.11,0.72
New York,2018,-1.78,3.78,3.22,8.5,22.39,23.56,28.17,26.5,22.61,13.17,4.17,2.11
New York,2023,2.5,3.56,5.11,15.61,19.5,23.17,27.17,24.06,22.06,16.56,,
North Carolina,1978,6.11,6.33,14.5,21.89,24.22,29.44,30.5,30.67,28.22,21.83,17.89,12.89
North Carolina,1983,8.33,10.39,16.0,18.28,24.94,28.39,32.11,32.17,27.39,21.72,16.67,10.0
North Carolina,1988,6.72,11.5,16.67,21.11,25.28,29.56,30.94,31.28,25.67,18.89,17.28,11.56
North Carolina,1993,11.56,10.44,14.06,20.11,26.0,30.0,33.44,30.44,28.17,21.56,16.44,10.06
North Carolina,1998,12.06,12.72,15.56,21.17,26.33,30.44,31.61,30.72,29.44,23.39,17.67,13.94
North Carolina,2003,8.11,10.67,17.67,20.56,24.11,28.11,29.89,30.11,26.44,21.11,20.06,10.94
North Carolina,2008,10.5,14.61,17.67,21.0,25.0,31.89,30.89,30.0,26.78,21.06,14.94,13.56
North Carolina,2013,12.33,11.22,12.89,21.28,24.33,28.72,29.61,28.44,26.72,21.56,15.33,13.56
North Carolina,2018,8.67,16.89,13.78,20.5,27.72,30.67,30.61,30.44,29.28,22.61,14.61,12.33
North Carolina,2023,14.0,16.61,17.78,22.5,23.67,27.44,31.33,30.72,27.17,22.94,,
North Dakota,1978,-14.89,-10.11,1.22,10.44,21.17,24.44,26.94,28.0,23.94,14.67,0.0,-8.56
North Dakota,1983,-2.28,-0.39,1.06,9.89,17.56,24.33,29.67,31.5,20.28,12.78,2.44,-14.5
North Dakota,1988,-7.5,-4.67,4.56,15.78,23.56,31.78,30.83,28.83,20.39,13.83,2.11,-3.44
North Dakota,1993,-9.0,-7.06,3.39,11.94,19.72,21.11,22.33,24.5,18.61,13.17,0.56,-3.83
North Dakota,1998,-7.17,1.28,-1.0,15.61,21.28,21.17,28.33,28.78,25.06,13.28,2.0,-3.17
North Dakota,2003,-6.39,-6.89,1.11,14.28,18.39,22.94,28.44,30.33,21.28,16.56,-1.67,-1.61
North Dakota,2008,-6.17,-5.67,3.33,12.11,18.33,22.61,28.39,28.0,21.06,13.5,3.33,-9.61
North Dakota,2013,-6.06,-3.44,-2.11,5.11,18.72,23.5,26.94,27.56,23.61,10.72,2.5,-9.83
North Dakota,2018,-5.56,-8.72,0.72,7.17,23.56,26.39,27.83,27.83,19.39,9.89,-0.94,-1.67
North Dakota,2023,-5.89,-3.83,-4.28,7.06,23.06,27.5,26.78,26.67,23.67,12.28,,
Ohio,1978,-3.61,-3.28,5.28,16.0,20.56,27.06,27.94,27.67,26.61,16.39,11.28,4.56
Ohio,1983,2.06,5.61,10.89,13.61,20.17,27.11,30.72,30.56,25.83,17.67,11.33,-0.83
Ohio,1988,1.11,2.67,9.39,16.0,23.56,28.94,31.5,29.89,23.83,13.83,11.39,4.39
Ohio,1993,4.0,1.94,6.39,15.22,22.72,25.89,29.56,29.5,22.39,16.89,9.83,2.94
Ohio,1998,5.5,7.78,10.0,17.11,24.44,26.11,28.28,28.83,27.17,18.67,12.0,7.67
Ohio,2003,-1.89,0.56,11.28,17.78,20.83,24.67,27.78,28.11,23.0,16.94,13.06,4.11
Ohio,2008,3.11,2.56,7.33,18.22,20.22,27.61,28.56,27.89,26.28,17.67,9.44,4.28
Ohio,2013,3.72,2.67,5.83,17.0,23.78,26.67,27.72,27.06,24.61,18.22,8.56,4.11
Ohio,2018,0.94,7.56,7.22,13.22,26.61,27.39,29.17,28.33,25.94,17.89,6.44,5.67
Ohio,2023,6.17,9.67,10.33,18.33,22.11,25.83,28.83,27.11,24.78,18.83,,
Oklahoma,1978,2.22,3.11,15.72,24.06,25.89,31.33,37.5,34.56,31.56,25.44,15.78,9.89
Oklahoma,1983,8.28,10.22,14.28,18.17,25.11,29.28,34.67,36.67,31.28,23.11,16.39,1.72
Oklahoma,1988,6.17,11.5,16.28,21.72,27.33,32.78,33.83,34.78,29.44,21.28,17.22,12.78
Oklahoma,1993,6.72,9.39,14.83,19.89,24.78,30.22,34.78,34.72,28.0,21.22,13.61,11.78
Oklahoma,1998,10.0,12.78,13.56,21.0,29.28,33.67,37.22,35.39,33.56,23.72,17.0,10.78
Oklahoma,2003,9.5,9.44,16.94,23.67,27.33,29.11,35.61,35.28,26.89,24.5,16.0,12.39
Oklahoma,2008,10.56,12.22,17.83,21.72,27.28,32.0,34.22,32.11,27.61,22.94,17.56,10.72
Oklahoma,2013,10.89,11.72,15.44,19.5,26.17,32.06,32.89,33.11,31.72,22.44,14.28,8.11
Oklahoma,2018,10.17,11.83,19.17,20.28,30.83,33.44,35.06,32.78,28.67,21.28,13.89,10.83
Oklahoma,2023,12.78,13.72,16.89,22.44,26.94,31.33,34.22,36.11,32.11,24.0,,
Oregon,1978,4.89,6.72,12.22,11.0,15.44,22.06,26.28,24.94,19.22,18.56,6.22,1.83
Oregon,1983,5.94,7.11,8.89,11.28,18.06,20.17,23.44,26.0,21.0,16.11,7.33,0.83
Oregon,1988,3.0,9.17,10.39,14.11,16.94,21.89,28.0,27.39,23.33,20.94,6.72,3.89
Oregon,1993,0.89,3.22,9.56,11.39,19.28,19.72,21.28,24.5,23.94,17.0,7.06,4.67
Oregon,1998,5.28,6.0,9.78,12.89,14.0,20.67,28.83,29.0,24.78,14.94,7.0,3.06
Oregon,2003,7.67,6.78,10.39,10.78,17.56,24.78,30.61,28.06,24.72,18.22,6.0,4.44
Oregon,2008,2.33,7.17,8.11,11.22,17.67,21.78,28.11,27.11,24.17,16.17,10.61,3.39
Oregon,2013,3.56,6.72,11.0,13.5,18.67,22.83,30.0,27.61,21.33,14.89,9.28,3.94
Oregon,2018,7.0,5.72,9.11,13.44,20.06,22.61,29.72,27.89,22.67,16.0,9.44,4.06
Oregon,2023,4.44,5.67,5.83,12.11,19.89,22.67,29.56,27.78,21.56,16.39,,
Pennsylvania,1978,-2.33,-2.5,5.17,14.06,19.5,25.11,26.33,27.0,23.06,15.5,10.17,3.83
Pennsylvania,1983,1.28,4.0,8.72,12.44,19.28,26.06,28.94,28.56,24.17,16.33,9.78,-0.06
Pennsylvania,1988,-0.39,2.22,9.0,14.0,21.28,26.17,30.33,28.72,21.67,13.0,10.44,3.39
Pennsylvania,1993,3.0,0.78,5.5,14.94,22.11,25.44,28.78,27.72,21.28,15.39,9.33,2.33
Pennsylvania,1998,5.11,6.44,9.33,16.39,23.17,24.11,27.17,27.72,25.06,16.83,10.67,7.39
Pennsylvania,2003,-2.33,-0.11,9.33,15.33,18.89,23.22,26.94,27.28,21.78,15.28,12.33,3.5
Pennsylvania,2008,2.89,2.44,7.39,17.67,19.17,26.89,27.94,26.0,23.78,15.78,8.22,3.94
Pennsylvania,2013,2.67,1.61,5.28,15.83,21.83,25.61,28.11,25.83,22.89,17.67,8.0,3.61
Pennsylvania,2018,0.39,6.44,5.39,12.11,24.39,25.06,28.28,27.39,23.78,16.11,6.11,4.56
Pennsylvania,2023,5.61,8.11,8.67,18.28,21.11,24.67,28.28,26.11,23.22,17.78,,
Rhode Island,1978,0.72,-0.22,5.78,12.61,18.83,24.56,26.0,25.78,21.22,16.28,10.22,5.39
Rhode Island,1983,2.67,4.0,8.06,13.11,17.33,25.83,28.67,26.67,25.33,16.39,11.56,4.28
Rhode Island,1988,1.33,3.78,8.72,12.0,19.0,24.44,27.56,27.61,22.39,14.06,12.22,4.67
Rhode Island,1993,3.22,1.06,5.94,13.44,21.11,24.94,28.11,27.44,22.06,15.56,11.72,4.56
Rhode Island,1998,5.28,6.56,9.17,14.61,21.33,22.78,27.33,27.44,24.0,16.89,11.0,8.28
Rhode Island,2003,-0.56,0.83,8.67,12.0,17.5,22.72,27.22,27.5,23.17,15.83,12.11,6.17
Rhode Island,2008,4.67,4.67,8.33,15.72,18.78,26.06,28.28,25.67,22.67,16.44,10.22,6.5
Rhode Island,2013,3.83,3.06,7.11,14.56,21.17,25.22,29.06,25.89,22.61,18.11,10.44,5.0
Rhode Island,2018,2.44,8.0,7.06,12.17,22.28,24.17,28.61,28.72,23.39,16.33,9.11,6.39
Rhode Island,2023,7.39,6.67,8.89,16.11,20.11,23.33,28.28,25.39,23.33,19.0,,
South Carolina,1978,8.61,9.83,17.61,24.89,26.94,31.5,32.78,32.17,30.0,24.33,20.78,15.44
South Carolina,1983,10.11,13.33,18.17,20.89,27.5,30.39,34.11,34.06,28.78,23.94,18.56,12.61
South Carolina,1988,9.33,14.33,19.61,24.06,27.72,31.72,32.67,32.83,27.67,21.39,19.67,14.56
South Carolina,1993,14.28,13.06,16.78,22.28,27.83,32.17,35.89,32.67,30.28,23.61,18.67,12.94
South Carolina,1998,14.5,15.33,17.67,23.0,29.11,33.44,33.94,32.5,30.33,25.78,20.56,16.83
South Carolina,2003,11.67,14.22,19.67,22.33,26.72,30.22,31.17,31.44,28.28,23.72,22.06,13.28
South Carolina,2008,12.61,17.67,19.94,23.22,27.61,33.67,32.83,31.78,28.44,23.0,17.0,16.61
South Carolina,2013,16.44,14.22,15.89,23.39,26.06,30.44,30.56,29.94,28.94,24.06,17.67,16.11
South Carolina,2018,11.56,19.83,17.56,22.72,29.11,32.72,32.22,32.17,31.5,25.39,16.56,14.5
South Carolina,2023,16.44,19.78,20.56,24.33,25.44,29.06,32.89,32.56,28.83,24.56,,
South Dakota,1978,-10.78,-7.67,4.78,11.89,20.44,26.5,28.94,29.28,27.0,17.67,4.0,-4.61
South Dakota,1983,1.78,4.83,4.78,10.61,18.67,24.89,31.5,33.0,24.17,15.56,4.78,-11.72
South Dakota,1988,-3.94,-0.61,8.22,16.78,23.44,32.22,32.0,31.06,23.33,15.67,6.56,1.89
South Dakota,1993,-4.83,-4.94,6.0,12.39,20.33,22.56,25.0,26.67,20.17,15.5,3.61,0.39
South Dakota,1998,-1.44,4.89,1.61,15.39,22.33,22.72,29.78,29.28,27.61,15.0,7.0,3.17
South Dakota,2003,-0.61,-1.17,7.17,15.83,19.33,24.33,31.5,31.78,23.72,19.0,3.06,2.0
South Dakota,2008,-2.28,-0.61,6.72,13.17,18.39,24.39,30.0,29.17,23.5,15.17,6.56,-4.0
South Dakota,2013,-1.33,1.0,4.44,9.06,20.28,25.11,29.17,28.78,26.39,12.44,6.72,-4.33
South Dakota,2018,-1.61,-4.83,4.17,9.22,23.94,27.28,29.22,28.61,22.94,12.56,3.89,1.61
South Dakota,2023,-1.94,0.72,0.78,12.22,23.89,27.94,28.94,29.22,25.89,15.0,,
Tennessee,1978,1.83,3.67,13.39,22.72,24.33,29.89,31.83,30.67,29.17,21.78,17.67,10.83
Tennessee,1983,7.11,10.22,14.78,17.22,23.78,28.56,32.39,33.5,28.06,22.56,15.22,5.44
Tennessee,1988,5.67,9.78,16.17,21.61,26.17,31.67,31.28,32.17,27.0,18.11,16.22,10.5
Tennessee,1993,9.83,9.67,12.67,19.28,24.94,29.39,33.5,31.44,26.78,20.56,14.0,8.83
Tennessee,1998,10.33,11.39,14.22,20.0,27.0,30.33,30.72,30.83,31.28,24.17,17.11,11.39
Tennessee,2003,5.56,8.11,17.11,21.94,24.61,27.33,30.06,30.67,26.5,21.67,17.67,9.44
Tennessee,2008,8.0,11.44,15.83,20.61,24.67,30.61,31.39,30.5,28.22,21.61,13.78,10.39
Tennessee,2013,9.83,10.39,11.44,20.39,24.56,29.17,29.0,28.89,27.67,21.33,13.44,9.89
Tennessee,2018,6.11,14.5,14.56,18.28,28.67,30.61,31.28,30.28,29.0,22.11,12.11,10.44
Tennessee,2023,12.56,14.83,16.72,21.28,25.06,28.61,30.78,30.06,28.11,23.0,,
Texas,1978,9.33,10.67,20.94,27.44,30.28,33.5,36.44,33.78,29.61,25.94,19.11,14.44
Texas,1983,12.94,15.5,19.67,23.39,28.72,31.5,34.28,35.06,31.83,26.28,21.06,9.89
Texas,1988,12.06,16.39,21.5,26.06,29.0,32.72,33.56,34.5,31.22,26.44,22.44,16.28
Texas,1993,13.28,16.06,20.28,24.72,28.28,32.06,34.61,35.17,31.06,25.11,17.67,16.28
Texas,1998,17.28,17.17,19.67,25.22,32.89,36.11,37.33,34.39,32.78,26.22,20.5,15.44
Texas,2003,14.78,15.17,21.06,26.78,31.22,32.22,34.22,35.11,29.39,26.61,20.78,17.44
Texas,2008,15.0,20.22,22.56,26.44,30.67,35.28,34.11,33.22,29.5,26.28,21.61,16.72
Texas,2013,15.22,18.28,22.11,25.06,29.56,34.44,33.72,35.44,32.33,26.17,17.94,13.72
Texas,2018,14.33,18.17,23.83,25.44,32.72,35.44,36.0,35.0,29.83,23.67,17.72,15.11
Texas,2023,18.06,18.11,22.78,25.39,29.56,34.89,37.11,38.39,34.78,26.89,,
Utah,1978,3.11,5.17,11.5,14.0,18.61,26.78,31.11,28.89,23.17,19.33,6.67,-0.78
Utah,1983,4.11,6.28,8.61,10.39,17.83,24.33,28.83,28.39,24.78,17.28,7.94,1.67
Utah,1988,0.11,5.83,9.28,15.78,20.56,28.5,31.89,29.44,23.33,21.11,8.44,2.39
Utah,1993,1.33,2.89,10.89,14.44,21.5,24.17,28.28,27.78,24.5,15.61,6.56,3.5
Utah,1998,5.39,4.56,10.17,13.0,19.39,23.39,31.22,30.11,24.44,15.33,9.33,3.56
Utah,2003,7.89,5.17,11.0,14.67,21.94,27.22,34.06,30.5,25.28,21.11,6.5,4.44
Utah,2008,0.67,5.11,9.83,14.11,19.28,27.06,31.89,30.33,25.11,18.11,11.22,3.06
Utah,2013,-0.89,3.78,11.94,14.5,21.11,29.67,31.72,29.22,23.06,15.17,9.5,0.94
Utah,2018,6.61,6.67,10.61,17.22,22.28,29.39,32.61,30.5,27.39,14.5,8.17,2.72
Utah,2023,1.56,3.28,5.83,14.44,21.89,24.83,33.0,29.06,24.67,18.17,,
Vermont,1978,-4.83,-5.11,1.44,8.17,20.0,22.78,25.72,24.0,18.33,12.06,6.5,-0.78
Vermont,1983,-2.28,-0.28,3.89,9.5,15.72,24.5,26.28,24.67,21.78,13.22,5.56,-2.56
Vermont,1988,-2.94,-1.11,3.33,10.44,19.33,22.67,26.61,25.28,18.94,10.22,6.22,-1.67
Vermont,1993,-1.83,-5.44,2.89,11.56,18.44,22.11,25.72,25.0,18.39,11.56,5.94,-1.0
Vermont,1998,-1.06,2.22,5.0,13.22,21.67,21.67,24.78,24.61,20.56,13.06,5.5,3.89
Vermont,2003,-7.0,-3.83,4.39,9.44,17.17,23.06,25.28,25.11,20.78,12.11,7.44,-0.56
Vermont,2008,-0.67,-1.17,2.39,14.28,17.33,23.44,25.33,23.17,20.67,12.5,5.61,0.17
Vermont,2013,-1.94,-1.5,3.17,11.17,20.11,22.67,26.67,24.0,19.72,14.61,4.89,-1.5
Vermont,2018,-3.33,2.06,2.44,7.22,21.17,22.44,27.61,25.83,21.5,11.06,2.56,0.0
Vermont,2023,0.94,1.06,3.78,13.56,18.78,22.22,26.56,23.17,21.78,15.83,,
Virginia,1978,2.67,3.0,11.22,19.28,22.39,28.17,28.94,29.72,26.78,19.78,15.22,10.28
Virginia,1983,5.78,7.94,13.44,16.17,23.0,27.61,31.28,31.22,26.67,19.44,14.28,6.17
Virginia,1988,4.22,8.67,14.61,18.72,23.72,28.39,31.17,30.83,24.44,17.06,14.78,8.67
Virginia,1993,8.61,7.39,10.44,18.5,24.67,28.39,32.0,30.11,26.33,19.44,14.11,6.89
Virginia,1998,9.67,10.17,13.17,19.89,24.56,27.83,30.28,30.11,29.28,21.22,15.67,11.67
Virginia,2003,4.44,6.0,15.67,19.06,21.61,26.06,29.0,29.28,24.78,19.39,17.39,8.17
Virginia,2008,7.94,10.56,15.11,19.44,23.0,30.28,30.06,28.78,25.72,19.44,12.39,10.0
Virginia,2013,8.89,8.0,10.0,20.22,23.17,27.78,29.22,27.22,25.33,20.0,12.72,10.17
Virginia,2018,6.06,12.89,10.56,18.0,27.17,28.39,29.61,29.44,26.94,20.44,11.5,9.17
Virginia,2023,11.22,14.0,15.22,21.83,22.61,26.28,30.67,29.28,26.0,21.78,,
Washington,1978,2.44,5.44,10.28,12.22,15.83,22.83,25.33,23.44,17.94,15.44,3.89,0.39
Washington,1983,5.11,6.72,10.22,13.61,19.33,19.89,22.22,25.44,18.83,13.94,7.06,-2.06
Washington,1988,1.72,7.11,9.44,14.06,17.11,20.39,25.39,25.44,21.22,17.11,6.5,2.61
Washington,1993,-0.89,3.11,8.67,11.67,20.33,19.78,20.28,23.72,22.33,15.94,5.06,2.89
Washington,1998,3.0,6.67,9.78,14.0,17.06,21.06,27.67,27.33,24.44,13.94,7.17,2.17
Washington,2003,5.06,6.44,9.44,12.22,16.89,23.28,28.17,26.78,22.78,15.89,4.89,2.5
Washington,2008,0.94,6.0,7.61,10.72,17.89,20.0,25.61,24.78,21.67,13.78,8.06,0.11
Washington,2013,1.44,5.83,9.72,12.67,18.33,21.0,27.44,25.89,21.06,13.67,6.44,1.5
Washington,2018,4.56,4.33,8.83,12.67,20.72,21.06,27.78,26.28,20.06,14.17,7.39,3.56
Washington,2023,3.78,4.39,7.61,11.67,21.22,22.83,27.61,26.94,20.89,14.94,,
West Virginia,1978,-0.94,-0.44,8.89,17.67,21.0,26.61,27.5,27.89,25.56,17.56,13.11,7.17
West Virginia,1983,3.67,6.72,11.61,14.39,21.22,26.44,29.44,29.56,25.06,18.22,12.33,2.94
West Virginia,1988,2.56,5.89,12.22,17.33,22.78,27.5,30.5,30.17,23.61,14.56,13.39,6.39
West Virginia,1993,6.89,5.0,8.06,17.17,23.39,26.56,30.22,28.94,24.06,17.67,11.89,4.5
West Virginia,1998,7.39,8.06,11.17,18.56,23.72,25.56,28.11,28.5,27.28,19.39,13.22,9.22
West Virginia,2003,0.72,3.0,13.94,18.83,20.78,24.33,27.5,27.89,23.0,17.61,15.17,5.06
West Virginia,2008,4.67,6.61,11.83,19.28,20.89,27.67,27.94,26.72,25.78,18.0,10.17,7.33
West Virginia,2013,5.89,5.17,6.94,19.0,22.78,26.44,28.0,26.11,24.0,18.28,10.22,7.06
West Virginia,2018,2.94,10.94,8.39,15.33,26.67,27.0,28.83,27.89,26.0,18.39,9.17,7.11
West Virginia,2023,8.39,11.56,12.61,20.28,21.61,24.94,28.89,27.22,24.5,19.61,,
Wisconsin,1978,-8.0,-5.61,3.22,11.17,20.56,24.28,24.94,25.83,22.78,13.33,4.5,-4.78
Wisconsin,1983,-3.11,0.11,3.89,9.5,16.06,24.72,29.06,28.06,20.94,13.67,5.0,-9.11
Wisconsin,1988,-6.67,-4.56,4.67,13.78,23.72,28.44,30.0,28.0,21.61,11.0,4.83,-2.17
Wisconsin,1993,-4.11,-3.11,3.72,10.0,18.72,22.11,25.22,25.72,17.06,12.89,3.22,-2.22
Wisconsin,1998,-2.89,3.67,4.22,15.0,23.39,23.39,27.28,26.67,24.44,15.11,7.17,1.72
Wisconsin,2003,-5.28,-4.0,4.39,12.61,18.83,23.94,26.67,28.0,21.61,14.61,4.78,0.44
Wisconsin,2008,-4.89,-4.61,2.28,11.78,18.22,24.06,27.0,26.22,21.89,13.94,5.17,-4.89
Wisconsin,2013,-3.33,-3.22,0.94,8.22,19.44,23.5,26.56,26.44,22.78,13.67,3.89,-6.28
Wisconsin,2018,-4.17,-3.0,4.56,7.11,23.83,25.0,27.44,26.22,21.83,11.17,0.78,-0.22
Wisconsin,2023,-2.0,-0.22,3.56,12.33,21.0,26.56,27.06,26.17,22.83,14.61,,
Wyoming,1978,-3.0,-1.11,6.89,11.28,14.22,22.5,26.67,24.67,20.94,15.33,1.89,-5.83
Wyoming,1983,2.39,3.61,5.39,7.22,13.56,20.56,27.06,28.0,20.94,14.5,3.44,-7.28
Wyoming,1988,-2.5,2.22,4.83,13.72,18.33,28.0,29.44,27.61,20.28,16.78,3.94,0.11
Wyoming,1993,-2.89,-2.5,6.17,10.06,17.67,19.39,22.89,24.0,18.94,12.28,1.67,0.44
Wyoming,1998,0.44,2.5,4.44,11.22,17.89,18.17,28.28,26.94,23.56,12.78,5.72,0.17
Wyoming,2003,3.61,-0.33,5.89,13.11,17.22,20.89,30.67,28.67,19.89,16.89,1.56,1.5
Wyoming,2008,-2.72,1.28,4.44,9.83,15.0,21.44,28.5,26.94,19.72,13.5,7.89,-1.0
Wyoming,2013,-0.44,0.89,6.72,8.5,17.44,24.67,28.39,27.89,21.11,10.33,6.11,-1.72
Wyoming,2018,2.11,-0.61,6.83,11.83,18.94,24.06,28.22,26.17,23.0,11.83,4.0,0.0
Wyoming,2023,-1.5,0.28,2.33,10.0,19.22,20.89,27.61,26.22,22.44,13.83,,
Alaska,1978,-7.33,-8.17,-5.06,1.78,9.17,12.39,16.61,16.28,9.89,-1.22,-4.67,-8.28
Alaska,1983,-14.56,-9.78,-5.44,1.5,8.83,15.17,16.61,12.5,6.61,-2.61,-5.39,-9.22
Alaska,1988,-10.0,-8.56,-5.44,0.56,8.94,14.83,17.39,13.83,8.5,-2.89,-11.56,-8.61
Alaska,1993,-12.06,-7.72,-3.67,3.94,10.78,16.0,18.83,13.94,7.78,1.83,-5.44,-7.94
